id	SYMBOL	GO TERM
511145.b4586	ykfM	GO:0006974
511145.b4586	ykfM	GO:0046677
511145.b4602	ynhF	GO:0071456
511145.b4613	dinQ	GO:0006974
511145.b4618	tisB	GO:0006974
511145.b4618	tisB	GO:0009432
511145.b4618	tisB	GO:0022611
511145.b4637	uof	GO:0006417
511145.b3926	glpK	GO:0006071
511145.b4662	sgrT	GO:0046325
511145.b4667	ibsA	GO:0012501
511145.b4687	shoB	GO:0012501
511145.b4682	yqcG	GO:0036460
511145.b4665	ibsC	GO:0012501
511145.b4666	ibsE	GO:0012501
511145.b4260	pepA	GO:0071139
511145.b4260	pepA	GO:1903770
511145.b4260	pepA	GO:2000143
511145.b4702	mgtL	GO:0031556
511145.b4702	mgtL	GO:0032026
511145.b2376	ypdI	GO:0009242
511145.b4407	thiS	GO:0052837
511145.b2029	gnd	GO:0006098
511145.b2029	gnd	GO:0009051
511145.b4154	frdA	GO:0006974
511145.b4154	frdA	GO:0044780
511145.b4154	frdA	GO:0006113
511145.b4154	frdA	GO:0009061
511145.b4154	frdA	GO:0019645
511145.b1761	gdhA	GO:0006537
511145.b1761	gdhA	GO:0006536
511145.b1109	ndh	GO:0009060
511145.b1109	ndh	GO:0009061
511145.b1109	ndh	GO:0019646
511145.b1109	ndh	GO:0055070
511145.b3908	sodA	GO:0006801
511145.b3908	sodA	GO:0006979
511145.b3908	sodA	GO:0009408
511145.b3908	sodA	GO:0010447
511145.b3908	sodA	GO:0019430
511145.b3908	sodA	GO:0071291
511145.b2234	nrdA	GO:0009263
511145.b2234	nrdA	GO:0015949
511145.b2234	nrdA	GO:0009185
511145.b2234	nrdA	GO:0009265
511145.b3417	malP	GO:0005980
511145.b3417	malP	GO:0030980
511145.b0928	aspC	GO:0009094
511145.b0928	aspC	GO:0033585
511145.b0003	thrB	GO:0009088
511145.b3599	mtlA	GO:0009401
511145.b3599	mtlA	GO:0015795
511145.b3599	mtlA	GO:0015797
511145.b0002	thrA	GO:0009089
511145.b0002	thrA	GO:0009090
511145.b0002	thrA	GO:0051289
511145.b0002	thrA	GO:0009086
511145.b0002	thrA	GO:0009088
511145.b3940	metL	GO:0009089
511145.b3940	metL	GO:0009090
511145.b3940	metL	GO:0009086
511145.b3940	metL	GO:0009088
511145.b3067	rpoD	GO:0009408
511145.b3067	rpoD	GO:0006352
511145.b3067	rpoD	GO:0045892
511145.b3067	rpoD	GO:2000142
511145.b3863	polA	GO:0006260
511145.b3863	polA	GO:0006261
511145.b3863	polA	GO:0006281
511145.b3863	polA	GO:0006284
511145.b3863	polA	GO:0006302
511145.b0383	phoA	GO:0006470
511145.b0344	lacZ	GO:0005990
511145.b2568	lepB	GO:0006465
511145.b2568	lepB	GO:0006508
511145.b2568	lepB	GO:0016485
511145.b2957	ansB	GO:0006530
511145.b2957	ansB	GO:0051289
511145.b4150	ampC	GO:0017001
511145.b0340	cynS	GO:0009440
511145.b2838	lysA	GO:0009089
511145.b3956	ppc	GO:0006094
511145.b3956	ppc	GO:0006107
511145.b3956	ppc	GO:0051289
511145.b1704	aroH	GO:0009073
511145.b2601	aroF	GO:0009073
511145.b0077	ilvI	GO:0009097
511145.b0077	ilvI	GO:0009099
511145.b0077	ilvI	GO:0009082
511145.b0078	ilvH	GO:0009097
511145.b0078	ilvH	GO:0009099
511145.b0078	ilvH	GO:0009082
511145.b1264	trpE	GO:0000162
511145.b3360	pabA	GO:0008153
511145.b3360	pabA	GO:0000162
511145.b3360	pabA	GO:0046654
511145.b3360	pabA	GO:0046656
511145.b1262	trpC	GO:0000162
511145.b2366	dsdA	GO:0006974
511145.b2366	dsdA	GO:0036088
511145.b2366	dsdA	GO:0051410
511145.b2366	dsdA	GO:0070178
511145.b0004	thrC	GO:0009088
511145.b3939	metB	GO:0009086
511145.b3939	metB	GO:0019343
511145.b3939	metB	GO:0019346
511145.b3806	cyaA	GO:0006171
511145.b3565	xylA	GO:0042843
511145.b1613	manA	GO:0009242
511145.b1613	manA	GO:0009298
511145.b1613	manA	GO:0019309
511145.b3384	trpS	GO:0006436
511145.b0026	ileS	GO:0006428
511145.b2697	alaS	GO:0006419
511145.b2697	alaS	GO:0045892
511145.b2114	metG	GO:0006431
511145.b3560	glyQ	GO:0006426
511145.b3559	glyS	GO:0006426
511145.b0680	glnS	GO:0006425
511145.b3744	asnA	GO:0006529
511145.b3744	asnA	GO:0006974
511145.b0033	carB	GO:0008652
511145.b0033	carB	GO:0019856
511145.b0033	carB	GO:0006526
511145.b0033	carB	GO:0006541
511145.b4200	rpsF	GO:0002181
511145.b3341	rpsG	GO:0000028
511145.b3341	rpsG	GO:0017148
511145.b3341	rpsG	GO:0002181
511145.b3341	rpsG	GO:0006412
511145.b3301	rplO	GO:0002181
511145.b4033	malF	GO:0006974
511145.b4033	malF	GO:0015768
511145.b4033	malF	GO:0042956
511145.b4033	malF	GO:0034763
511145.b4033	malF	GO:1902344
511145.b3396	mrcA	GO:0008360
511145.b3396	mrcA	GO:0009252
511145.b3396	mrcA	GO:0046677
511145.b0149	mrcB	GO:0009252
511145.b0149	mrcB	GO:0051518
511145.b0149	mrcB	GO:0046677
511145.b0149	mrcB	GO:0071433
511145.b0343	lacY	GO:0008643
511145.b0343	lacY	GO:0015767
511145.b4120	melB	GO:0015765
511145.b4120	melB	GO:0015769
511145.b4120	melB	GO:0055085
511145.b1901	araF	GO:0042882
511145.b3751	rbsB	GO:0015752
511145.b3751	rbsB	GO:0050918
511145.b3751	rbsB	GO:0055085
511145.b1252	tonB	GO:0015889
511145.b1252	tonB	GO:0015891
511145.b1252	tonB	GO:0042914
511145.b1252	tonB	GO:0098002
511145.b1252	tonB	GO:0006879
511145.b1252	tonB	GO:0030003
511145.b3035	tolC	GO:0009410
511145.b3035	tolC	GO:0009636
511145.b3035	tolC	GO:0015721
511145.b3035	tolC	GO:0042930
511145.b3035	tolC	GO:0046677
511145.b3035	tolC	GO:0034220
511145.b3035	tolC	GO:0140330
511145.b3035	tolC	GO:1990961
511145.b0929	ompF	GO:0034220
511145.b0929	ompF	GO:0070207
511145.b4355	tsr	GO:0006935
511145.b4355	tsr	GO:0007165
511145.b4355	tsr	GO:0007172
511145.b4355	tsr	GO:0009593
511145.b4355	tsr	GO:0032110
511145.b4355	tsr	GO:0043113
511145.b4355	tsr	GO:0048870
511145.b4355	tsr	GO:0050920
511145.b4355	tsr	GO:0051260
511145.b4355	tsr	GO:0070206
511145.b4355	tsr	GO:0071230
511145.b4355	tsr	GO:1902021
511145.b4036	lamB	GO:0006974
511145.b4036	lamB	GO:0015774
511145.b4036	lamB	GO:0042956
511145.b4036	lamB	GO:1904981
511145.b3702	dnaA	GO:0006260
511145.b3702	dnaA	GO:0006275
511145.b3702	dnaA	GO:0006270
511145.b3702	dnaA	GO:0030174
511145.b3702	dnaA	GO:0032297
511145.b3702	dnaA	GO:0032298
511145.b0215	dnaQ	GO:0045004
511145.b0215	dnaQ	GO:0006261
511145.b0215	dnaQ	GO:0006272
511145.b0215	dnaQ	GO:0006273
511145.b1158	pinE	GO:0006310
511145.b3813	uvrD	GO:0006289
511145.b3813	uvrD	GO:0006298
511145.b3813	uvrD	GO:0009314
511145.b3813	uvrD	GO:0009432
511145.b3813	uvrD	GO:0031297
511145.b3813	uvrD	GO:0070581
511145.b3813	uvrD	GO:0000725
511145.b3813	uvrD	GO:0070716
511145.b0345	lacI	GO:0045892
511145.b0345	lacI	GO:0006355
511145.b2837	galR	GO:0006351
511145.b2837	galR	GO:0006355
511145.b2839	lysR	GO:0009089
511145.b2839	lysR	GO:0010628
511145.b3672	ivbL	GO:0009099
511145.b3742	mioC	GO:0051302
511145.b0047	kefC	GO:0006813
511145.b0047	kefC	GO:0006885
511145.b0047	kefC	GO:0009636
511145.b0047	kefC	GO:0042542
511145.b0047	kefC	GO:0051595
511145.b0047	kefC	GO:0051453
511145.b0047	kefC	GO:0051454
511145.b0698	kdpA	GO:0071805
511145.b0698	kdpA	GO:0098655
511145.b0698	kdpA	GO:0006813
511145.b0697	kdpB	GO:0006813
511145.b0697	kdpB	GO:0071805
511145.b0697	kdpB	GO:0098655
511145.b0696	kdpC	GO:0071805
511145.b0696	kdpC	GO:0098655
511145.b0696	kdpC	GO:0006813
511145.b0031	dapB	GO:0008652
511145.b0031	dapB	GO:0019877
511145.b2507	guaA	GO:0006177
511145.b4314	fimA	GO:0007155
511145.b4314	fimA	GO:0043709
511145.b1184	umuC	GO:0006974
511145.b1184	umuC	GO:0009432
511145.b1184	umuC	GO:0019985
511145.b1184	umuC	GO:0042276
511145.b0239	frsA	GO:0043470
511145.b4254	argI	GO:0019240
511145.b4254	argI	GO:0042450
511145.b2068	alkA	GO:0006281
511145.b2068	alkA	GO:0006284
511145.b2068	alkA	GO:0006307
511145.b2068	alkA	GO:0006974
511145.b2068	alkA	GO:0006285
511145.b2947	gshB	GO:0006750
511145.b2947	gshB	GO:0051289
511145.b4054	tyrB	GO:0006532
511145.b4054	tyrB	GO:0009098
511145.b4054	tyrB	GO:0019292
511145.b4054	tyrB	GO:0033585
511145.b2400	gltX	GO:0006424
511145.b3458	livK	GO:0015820
511145.b3458	livK	GO:0015803
511145.b3458	livK	GO:0015818
511145.b3458	livK	GO:0015823
511145.b3458	livK	GO:0015829
511145.b0932	pepN	GO:0006508
511145.b3661	nlpA	GO:0015821
511145.b3661	nlpA	GO:0048473
511145.b3661	nlpA	GO:1903692
511145.b0918	kdsB	GO:0019294
511145.b3772	ilvA	GO:0009082
511145.b3772	ilvA	GO:0009097
511145.b3772	ilvA	GO:0006566
511145.b3748	rbsD	GO:0019303
511145.b3749	rbsA	GO:0015752
511145.b2819	recD	GO:0000724
511145.b2819	recD	GO:0006310
511145.b2819	recD	GO:0006974
511145.b2819	recD	GO:0000725
511145.b2509	xseA	GO:0006298
511145.b2509	xseA	GO:0006308
511145.b2011	sbcB	GO:0006274
511145.b2011	sbcB	GO:0006308
511145.b1062	pyrC	GO:0006207
511145.b1062	pyrC	GO:0006221
511145.b1812	pabB	GO:0008153
511145.b1812	pabB	GO:0000162
511145.b1812	pabB	GO:0046654
511145.b1812	pabB	GO:0046656
511145.b1611	fumC	GO:0006979
511145.b1611	fumC	GO:0006099
511145.b1611	fumC	GO:0006106
511145.b1611	fumC	GO:0006108
511145.b2212	alkB	GO:0070989
511145.b2212	alkB	GO:0006281
511145.b2212	alkB	GO:0006307
511145.b2212	alkB	GO:0035513
511145.b2212	alkB	GO:0042245
511145.b2212	alkB	GO:0072702
511145.b0564	appY	GO:0010165
511145.b0564	appY	GO:0016036
511145.b0564	appY	GO:0045893
511145.b3164	pnp	GO:0009408
511145.b3164	pnp	GO:0006396
511145.b3164	pnp	GO:0006401
511145.b3549	tag	GO:0006307
511145.b1693	aroD	GO:0046279
511145.b2821	ptrA	GO:0006508
511145.b2320	pdxB	GO:0008615
511145.b2320	pdxB	GO:0036001
511145.b3635	mutM	GO:0006284
511145.b3635	mutM	GO:0006974
511145.b0049	apaH	GO:0010165
511145.b0049	apaH	GO:0015949
511145.b0049	apaH	GO:0110154
511145.b1421	trg	GO:0006935
511145.b1421	trg	GO:0007165
511145.b2704	srlB	GO:0009401
511145.b2704	srlB	GO:0015795
511145.b2705	srlD	GO:0006062
511145.b2705	srlD	GO:0051289
511145.b4348	hsdS	GO:0009307
511145.b3771	ilvD	GO:0009097
511145.b3771	ilvD	GO:0009099
511145.b3774	ilvC	GO:0009097
511145.b3774	ilvC	GO:0009099
511145.b3774	ilvC	GO:0015940
511145.b1617	uidA	GO:0019391
511145.b2616	recN	GO:0000724
511145.b2616	recN	GO:0000725
511145.b2616	recN	GO:0006302
511145.b2616	recN	GO:0006974
511145.b2616	recN	GO:0009314
511145.b2616	recN	GO:0009411
511145.b2616	recN	GO:0009432
511145.b2616	recN	GO:0010165
511145.b2616	recN	GO:0010212
511145.b2616	recN	GO:0036298
511145.b0584	fepA	GO:0015685
511145.b0584	fepA	GO:0033214
511145.b0584	fepA	GO:0042914
511145.b0584	fepA	GO:0006879
511145.b0584	fepA	GO:0042930
511145.b0584	fepA	GO:0044718
511145.b3773	ilvY	GO:0006355
511145.b3061	ttdA	GO:0044010
511145.b3061	ttdA	GO:1901275
511145.b3061	ttdA	GO:0006099
511145.b3061	ttdA	GO:1901276
511145.b3064	tsaD	GO:0002949
511145.b3064	tsaD	GO:1990145
511145.b3966	btuB	GO:0034220
511145.b3966	btuB	GO:0015889
511145.b2213	ada	GO:0006307
511145.b2213	ada	GO:0006974
511145.b2213	ada	GO:0045892
511145.b2213	ada	GO:0045893
511145.b0093	ftsQ	GO:0000917
511145.b0093	ftsQ	GO:0043093
511145.b0093	ftsQ	GO:0051301
511145.b2133	dld	GO:0009060
511145.b2133	dld	GO:0009061
511145.b2133	dld	GO:0022904
511145.b3918	cdh	GO:0046342
511145.b1711	btuC	GO:0015889
511145.b1710	btuE	GO:0000302
511145.b1710	btuE	GO:0033194
511145.b1710	btuE	GO:0034599
511145.b1709	btuD	GO:0015889
511145.b1274	topA	GO:0006265
511145.b2566	era	GO:0000028
511145.b2566	era	GO:0042274
511145.b2566	era	GO:0006468
511145.b3973	birA	GO:0009102
511145.b3973	birA	GO:0006768
511145.b0470	dnaX	GO:0006260
511145.b0470	dnaX	GO:0006261
511145.b3500	gor	GO:0006749
511145.b3500	gor	GO:0034599
511145.b3500	gor	GO:0045454
511145.b4119	melA	GO:0005995
511145.b3008	metC	GO:0009086
511145.b3008	metC	GO:0019450
511145.b3008	metC	GO:0051289
511145.b2831	mutH	GO:0000018
511145.b2831	mutH	GO:0006298
511145.b3075	ebgR	GO:0045892
511145.b3075	ebgR	GO:0006355
511145.b3076	ebgA	GO:0005990
511145.b0115	aceF	GO:0006086
511145.b0115	aceF	GO:0006090
511145.b0115	aceF	GO:0042867
511145.b0273	argF	GO:0006974
511145.b0273	argF	GO:0019240
511145.b0273	argF	GO:0042450
511145.b3056	cca	GO:0001680
511145.b3056	cca	GO:0042245
511145.b3056	cca	GO:0106354
511145.b1569	dicC	GO:0006355
511145.b1570	dicA	GO:0006351
511145.b3640	dut	GO:0006226
511145.b3640	dut	GO:0046081
511145.b3640	dut	GO:0070207
511145.b0150	fhuA	GO:0006879
511145.b0150	fhuA	GO:0033214
511145.b0150	fhuA	GO:0044718
511145.b0153	fhuB	GO:0015687
511145.b0153	fhuB	GO:0033214
511145.b0153	fhuB	GO:0098711
511145.b1945	fliM	GO:0006935
511145.b1945	fliM	GO:0050918
511145.b1945	fliM	GO:0071977
511145.b1945	fliM	GO:0071978
511145.b3805	hemC	GO:0006782
511145.b3805	hemC	GO:0006783
511145.b3805	hemC	GO:0033014
511145.b2021	hisC	GO:0000105
511145.b2022	hisB	GO:0000105
511145.b2020	hisD	GO:0000105
511145.b2026	hisI	GO:0000105
511145.b0051	rsmA	GO:0000028
511145.b0051	rsmA	GO:0006364
511145.b0051	rsmA	GO:0030490
511145.b0051	rsmA	GO:0031167
511145.b0051	rsmA	GO:0070475
511145.b2215	ompC	GO:0006974
511145.b2215	ompC	GO:0120010
511145.b2215	ompC	GO:0046813
511145.b1723	pfkB	GO:0006096
511145.b1723	pfkB	GO:0006974
511145.b3825	pldB	GO:0006650
511145.b1603	pntA	GO:0006740
511145.b1603	pntA	GO:0120029
511145.b0871	poxB	GO:0006090
511145.b0871	poxB	GO:0042867
511145.b0243	proA	GO:0006561
511145.b0243	proA	GO:0055129
511145.b2891	prfB	GO:0006415
511145.b4201	priB	GO:0006270
511145.b4201	priB	GO:0006276
511145.b4201	priB	GO:0009314
511145.b4201	priB	GO:0006269
511145.b4201	priB	GO:0031297
511145.b0724	sdhB	GO:0009060
511145.b0724	sdhB	GO:0019646
511145.b0724	sdhB	GO:0022904
511145.b1886	tar	GO:0006935
511145.b1886	tar	GO:0051260
511145.b1886	tar	GO:0007172
511145.b1886	tar	GO:0009593
511145.b1886	tar	GO:0050920
511145.b1886	tar	GO:0071230
511145.b1886	tar	GO:1901875
511145.b1885	tap	GO:0006935
511145.b2605	yfiB	GO:0071973
511145.b2600	tyrA	GO:0006571
511145.b2600	tyrA	GO:0009094
511145.b0480	ushA	GO:0009166
511145.b1916	sdiA	GO:2000144
511145.b0980	appA	GO:0016036
511145.b0980	appA	GO:0071454
511145.b2306	hisP	GO:0089709
511145.b2306	hisP	GO:1903810
511145.b2306	hisP	GO:0089718
511145.b1015	putP	GO:0015824
511145.b1015	putP	GO:0015912
511145.b1015	putP	GO:0055085
511145.b4258	valS	GO:0006438
511145.b4258	valS	GO:0045903
511145.b4258	valS	GO:0061475
511145.b1883	cheB	GO:0006935
511145.b1883	cheB	GO:0007165
511145.b1883	cheB	GO:0006482
511145.b1883	cheB	GO:0018277
511145.b1888	cheA	GO:0000160
511145.b1888	cheA	GO:0031400
511145.b1888	cheA	GO:0050920
511145.b1888	cheA	GO:0071977
511145.b1888	cheA	GO:1901875
511145.b1888	cheA	GO:1902021
511145.b1884	cheR	GO:0006935
511145.b1884	cheR	GO:0006479
511145.b1713	pheT	GO:0006432
511145.b1323	tyrR	GO:0006355
511145.b1323	tyrR	GO:0045892
511145.b1323	tyrR	GO:0045893
511145.b3389	aroB	GO:0009073
511145.b2822	recC	GO:0000724
511145.b2822	recC	GO:0006310
511145.b2822	recC	GO:0009314
511145.b2822	recC	GO:0000725
511145.b2822	recC	GO:0044355
511145.b2318	truA	GO:0031119
511145.b4382	deoA	GO:0006974
511145.b4382	deoA	GO:0006213
511145.b3726	pstA	GO:0006817
511145.b3726	pstA	GO:0006974
511145.b3726	pstA	GO:0035435
511145.b4079	fdhF	GO:0019628
511145.b4079	fdhF	GO:0006007
511145.b4079	fdhF	GO:0009061
511145.b4079	fdhF	GO:0015944
511145.b4079	fdhF	GO:0019645
511145.b4079	fdhF	GO:0022904
511145.b3432	glgB	GO:0005978
511145.b3432	glgB	GO:0006974
511145.b0642	leuS	GO:0006429
511145.b0151	fhuC	GO:0015687
511145.b0151	fhuC	GO:0098711
511145.b0152	fhuD	GO:0015687
511145.b0152	fhuD	GO:0098711
511145.b0092	ddlB	GO:0009252
511145.b3616	tdh	GO:0006564
511145.b3616	tdh	GO:0006567
511145.b3671	ilvB	GO:0009097
511145.b3671	ilvB	GO:0009099
511145.b3671	ilvB	GO:0009082
511145.b2499	purM	GO:0006164
511145.b2499	purM	GO:0046084
511145.b2500	purN	GO:0006974
511145.b2500	purN	GO:0006189
511145.b4318	fimF	GO:0009297
511145.b4318	fimF	GO:0007155
511145.b4318	fimF	GO:0007638
511145.b4318	fimF	GO:0031589
511145.b4318	fimF	GO:0043709
511145.b4319	fimG	GO:0007155
511145.b4319	fimG	GO:0007638
511145.b4319	fimG	GO:0031589
511145.b4319	fimG	GO:0043709
511145.b4320	fimH	GO:0007155
511145.b4320	fimH	GO:0007638
511145.b4320	fimH	GO:0031589
511145.b4320	fimH	GO:0043709
511145.b2315	folC	GO:0006761
511145.b2315	folC	GO:0009257
511145.b2315	folC	GO:0046656
511145.b2315	folC	GO:0046901
511145.b2315	folC	GO:0009396
511145.b2240	glpT	GO:0015793
511145.b2240	glpT	GO:0015794
511145.b2240	glpT	GO:0015760
511145.b2240	glpT	GO:0035435
511145.b1136	icd	GO:0006099
511145.b1136	icd	GO:0006979
511145.b1136	icd	GO:0022900
511145.b3365	nirB	GO:0006113
511145.b3365	nirB	GO:0042128
511145.b0062	araA	GO:0019568
511145.b0062	araA	GO:0019569
511145.b0061	araD	GO:0019324
511145.b0061	araD	GO:0019569
511145.b0061	araD	GO:0019323
511145.b0063	araB	GO:0016052
511145.b0063	araB	GO:0019568
511145.b0063	araB	GO:0019569
511145.b0063	araB	GO:0019572
511145.b0063	araB	GO:0019321
511145.b1281	pyrF	GO:0006207
511145.b1281	pyrF	GO:0015949
511145.b1282	yciH	GO:0001731
511145.b1282	yciH	GO:0002188
511145.b1714	pheS	GO:0006432
511145.b4213	cpdB	GO:0006974
511145.b0099	mutT	GO:0006281
511145.b0099	mutT	GO:0006203
511145.b0099	mutT	GO:0006260
511145.b0099	mutT	GO:0006289
511145.b0099	mutT	GO:0046067
511145.b4224	chpS	GO:0030307
511145.b4224	chpS	GO:0006355
511145.b4224	chpS	GO:0040008
511145.b4224	chpS	GO:0044010
511145.b4398	creB	GO:0045893
511145.b4398	creB	GO:0006355
511145.b2825	ppdB	GO:0015628
511145.b3972	murB	GO:0008360
511145.b3972	murB	GO:0009252
511145.b3972	murB	GO:0071555
511145.b2820	recB	GO:0000724
511145.b2820	recB	GO:0006310
511145.b2820	recB	GO:0009314
511145.b2820	recB	GO:0000725
511145.b2820	recB	GO:0044355
511145.b1766	sppA	GO:0006465
511145.b0400	phoR	GO:0007165
511145.b0400	phoR	GO:0016036
511145.b4399	creC	GO:0019660
511145.b0839	dacC	GO:0008360
511145.b0839	dacC	GO:0009252
511145.b0839	dacC	GO:0009410
511145.b2313	cvpA	GO:0009403
511145.b2365	dsdX	GO:0006974
511145.b2365	dsdX	GO:0042942
511145.b2365	dsdX	GO:0035429
511145.b0015	dnaJ	GO:0006260
511145.b0015	dnaJ	GO:0006457
511145.b0015	dnaJ	GO:0009408
511145.b0015	dnaJ	GO:0016032
511145.b0015	dnaJ	GO:0042026
511145.b0015	dnaJ	GO:0043335
511145.b0015	dnaJ	GO:0051085
511145.b0015	dnaJ	GO:0065003
511145.b4024	lysC	GO:0009089
511145.b4024	lysC	GO:0009090
511145.b3722	bglF	GO:0009401
511145.b3722	bglF	GO:0015771
511145.b2416	ptsI	GO:0015764
511145.b4350	hsdR	GO:0009307
511145.b4349	hsdM	GO:0009307
511145.b4014	aceB	GO:0006097
511145.b1749	xthA	GO:0006974
511145.b3572	avtA	GO:0009099
511145.b3572	avtA	GO:0042852
511145.b3572	avtA	GO:0030632
511145.b3572	avtA	GO:1901605
511145.b3564	xylB	GO:0005998
511145.b3564	xylB	GO:0042843
511145.b3804	hemD	GO:0006782
511145.b0759	galE	GO:0005975
511145.b0759	galE	GO:0006012
511145.b0759	galE	GO:0009242
511145.b0759	galE	GO:0033499
511145.b0759	galE	GO:0005996
511145.b0758	galT	GO:0033499
511145.b0074	leuA	GO:0009098
511145.b1224	narG	GO:0009061
511145.b1224	narG	GO:0042126
511145.b1224	narG	GO:0019645
511145.b1804	rnd	GO:0042780
511145.b0121	speE	GO:0008295
511145.b4011	yjaA	GO:0044011
511145.b4011	yjaA	GO:0070301
511145.b4011	yjaA	GO:0071468
511145.b0565	ompT	GO:0006508
511145.b1960	vsr	GO:0006298
511145.b0679	nagE	GO:0006974
511145.b0679	nagE	GO:0009254
511145.b0679	nagE	GO:0009401
511145.b0679	nagE	GO:0015764
511145.b1890	motA	GO:0071973
511145.b1890	motA	GO:1902600
511145.b1890	motA	GO:0006935
511145.b1890	motA	GO:0071978
511145.b2614	grpE	GO:0009408
511145.b2614	grpE	GO:0043335
511145.b2614	grpE	GO:0051085
511145.b2614	grpE	GO:0065003
511145.b0903	pflB	GO:0044814
511145.b3905	rhaS	GO:0006355
511145.b3906	rhaR	GO:0006351
511145.b3424	glpG	GO:0006508
511145.b2239	glpQ	GO:0046475
511145.b3600	mtlD	GO:0019592
511145.b1014	putA	GO:0006979
511145.b1014	putA	GO:0010133
511145.b1014	putA	GO:0045892
511145.b2314	dedD	GO:0032506
511145.b2310	argT	GO:0006995
511145.b2310	argT	GO:0009267
511145.b2310	argT	GO:0015822
511145.b2310	argT	GO:0071294
511145.b2310	argT	GO:1902022
511145.b2310	argT	GO:0089718
511145.b1575	dicB	GO:0051302
511145.b1575	dicB	GO:0051782
511145.b3212	gltB	GO:0006537
511145.b3212	gltB	GO:0019676
511145.b3212	gltB	GO:0097054
511145.b3213	gltD	GO:0006537
511145.b3213	gltD	GO:0019676
511145.b3213	gltD	GO:0097054
511145.b0765	modC	GO:0015689
511145.b0765	modC	GO:0070614
511145.b3668	uhpB	GO:0007165
511145.b3667	uhpC	GO:0000160
511145.b3667	uhpC	GO:0015760
511145.b3667	uhpC	GO:0035435
511145.b3778	rep	GO:0009314
511145.b3778	rep	GO:0044787
511145.b3778	rep	GO:0000725
511145.b3778	rep	GO:0006269
511145.b3778	rep	GO:0031297
511145.b4058	uvrA	GO:0006281
511145.b4058	uvrA	GO:0009314
511145.b4058	uvrA	GO:0000715
511145.b4058	uvrA	GO:0006289
511145.b4058	uvrA	GO:0006294
511145.b3835	ubiB	GO:0006744
511145.b2296	ackA	GO:0019413
511145.b2296	ackA	GO:0019542
511145.b2296	ackA	GO:0006083
511145.b2296	ackA	GO:0044011
511145.b0072	leuC	GO:0009098
511145.b1094	acpP	GO:0006633
511145.b1094	acpP	GO:0008610
511145.b1094	acpP	GO:0009245
511145.b1094	acpP	GO:0009410
511145.b4053	alr	GO:0030632
511145.b2530	iscS	GO:0002937
511145.b2530	iscS	GO:0016226
511145.b2530	iscS	GO:0018131
511145.b2530	iscS	GO:0002143
511145.b2530	iscS	GO:0009228
511145.b2530	iscS	GO:0009589
511145.b2530	iscS	GO:0016261
511145.b2530	iscS	GO:0019448
511145.b2530	iscS	GO:0072348
511145.b2159	nfo	GO:0006281
511145.b2159	nfo	GO:0006284
511145.b2818	argA	GO:0006526
511145.b3959	argB	GO:0006526
511145.b3959	argB	GO:0006974
511145.b3237	argR	GO:0042150
511145.b3237	argR	GO:1900079
511145.b3237	argR	GO:1900081
511145.b3237	argR	GO:2000143
511145.b3237	argR	GO:2000144
511145.b3237	argR	GO:0000821
511145.b0908	aroA	GO:0009423
511145.b1692	ydiB	GO:0009423
511145.b1692	ydiB	GO:0019632
511145.b3390	aroK	GO:0009423
511145.b3390	aroK	GO:0046677
511145.b0388	aroL	GO:0009073
511145.b3172	argG	GO:0000050
511145.b3172	argG	GO:0000053
511145.b3172	argG	GO:0006526
511145.b3731	atpC	GO:0015986
511145.b3731	atpC	GO:0042777
511145.b0032	carA	GO:0006207
511145.b0032	carA	GO:0006526
511145.b0032	carA	GO:0006541
511145.b0032	carA	GO:0019856
511145.b3926	glpK	GO:0006974
511145.b3926	glpK	GO:0019563
511145.b0437	clpP	GO:0006515
511145.b0437	clpP	GO:0009266
511145.b0437	clpP	GO:0009314
511145.b0437	clpP	GO:0009408
511145.b0437	clpP	GO:0006508
511145.b0437	clpP	GO:0010498
511145.b0437	clpP	GO:0043068
511145.b0438	clpX	GO:0030164
511145.b0438	clpX	GO:0043335
511145.b0438	clpX	GO:0051301
511145.b0438	clpX	GO:0051603
511145.b3931	hslU	GO:0009408
511145.b3931	hslU	GO:0043335
511145.b3931	hslU	GO:0006508
511145.b3931	hslU	GO:0030164
511145.b3931	hslU	GO:0034605
511145.b3931	hslU	GO:0051603
511145.b1249	clsA	GO:0032049
511145.b0910	cmk	GO:0010165
511145.b0910	cmk	GO:0015949
511145.b3974	coaA	GO:0015937
511145.b3634	coaD	GO:0015937
511145.b0103	coaE	GO:0015937
511145.b2750	cysC	GO:0000103
511145.b2413	cysZ	GO:0000103
511145.b2413	cysZ	GO:0019344
511145.b2413	cysZ	GO:1902358
511145.b1189	dadA	GO:0019480
511145.b1189	dadA	GO:0055130
511145.b0381	ddlA	GO:0010165
511145.b0381	ddlA	GO:0009252
511145.b3809	dapF	GO:0009089
511145.b3287	def	GO:0043686
511145.b4383	deoB	GO:0006974
511145.b4383	deoB	GO:0009264
511145.b4381	deoC	GO:0006974
511145.b4381	deoC	GO:0009264
511145.b4381	deoC	GO:0015949
511145.b4381	deoC	GO:0016052
511145.b2478	dapA	GO:0019877
511145.b3225	nanA	GO:0044010
511145.b3225	nanA	GO:0019262
511145.b1521	uxaB	GO:0019698
511145.b1521	uxaB	GO:0019592
511145.b1185	dsbB	GO:0009408
511145.b1185	dsbB	GO:0006457
511145.b3887	dtd	GO:0009408
511145.b3887	dtd	GO:0006399
511145.b3887	dtd	GO:0106074
